SchoolYear,TestType,TestPopulation,ISDCode,ISDName,DistrictCode,DistrictName,BuildingCode,BuildingName,CountyCode,CountyName,EntityType,SchoolLevel,Locale,MISTEM_NAME,MISTEM_CODE,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalSurpassed,TotalAttained,TotalEmergingTowards,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentSurpassed,PercentAttained,PercentEmergingTowards,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,MeanPtsEarned,MinScaleScore,MaxScaleScore,ScaleScore25,ScaleScore50,ScaleScore75
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Large","Wayne Region","         3","11","Science","Students With Disabilities","*","*","*","*","N/A","N/A","N/A","*","*","<10","*","*","*","*","N/A","N/A","N/A","*","*","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Large","Wayne Region","         3","11","Social Studies","Students With Disabilities","*","*","*","*","N/A","N/A","N/A","*","*","<10","*","*","*","*","N/A","N/A","N/A","*","*","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Large","Wayne Region","         3","11","Science","Students Without Disabilities","<3","<3","*","*","N/A","N/A","N/A","<3","*","69","<=5%","<=5%","*","*","N/A","N/A","N/A","<=5%",">=95%","2068.4000000000000000","13.0000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Large","Wayne Region","         3","11","Science","Economically Disadvantaged","<3","<3","*","*","N/A","N/A","N/A","<3","*","64","<=5%","<=5%","*","*","N/A","N/A","N/A","<=5%",">=95%","2067.3000000000000000","14.5000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Large","Wayne Region","         3","11","Science","Not Economically Disadvantaged","*","*","*","*","N/A","N/A","N/A","*","*","<10","*","*","*","*","N/A","N/A","N/A","*","*","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Large","Wayne Region","         3","11","Social Studies","Economically Disadvantaged","<3","<3","*","*","N/A","N/A","N/A","<3","*","58","<=10%","<=10%","*","*","N/A","N/A","N/A","<=10%",">=90%","2071.8000000000000000","12.1000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Large","Wayne Region","         3","11","Social Studies","Not Economically Disadvantaged","*","*","*","*","N/A","N/A","N/A","*","*","<10","*","*","*","*","N/A","N/A","N/A","*","*","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Large","Wayne Region","         3","11","Science","All Students","<3","<3","*","*","N/A","N/A","N/A","<3","*","73","<=5%","<=5%","*","*","N/A","N/A","N/A","<=5%",">=95%","2068.0000000000000000","14.1000000000000000","N/A","*","*","*","*","*"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Large","Wayne Region","         3","11","Science","Female","<3","<3","*","*","N/A","N/A","N/A","<3","*","32","<=10%","<=10%","*","*","N/A","N/A","N/A","<=10%",">=90%","2068.4000000000000000","13.7000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Large","Wayne Region","         3","11","Social Studies","Not English Learners","<3","<3","*","*","N/A","N/A","N/A","<3","*","66","<=5%","<=5%","*","*","N/A","N/A","N/A","<=5%",">=95%","2071.1000000000000000","11.9000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Large","Wayne Region","         3","11","Science","English Learners","*","*","*","*","N/A","N/A","N/A","*","*","<10","*","*","*","*","N/A","N/A","N/A","*","*","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Large","Wayne Region","         3","11","Science","Not English Learners","<3","<3","*","*","N/A","N/A","N/A","<3","*","72","<=5%","<=5%","*","*","N/A","N/A","N/A","<=5%",">=95%","2067.9000000000000000","14.2000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Large","Wayne Region","         3","11","Social Studies","Male","<3","<3","*","*","N/A","N/A","N/A","<3","*","39","<=10%","<=10%","*","*","N/A","N/A","N/A","<=10%",">=90%","2072.8000000000000000","14.0000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Large","Wayne Region","         3","11","Social Studies","Female","<3","<3","*","*","N/A","N/A","N/A","<3","*","28","<=20%","<=20%","*","*","N/A","N/A","N/A","<=20%",">=80%","2068.6000000000000000","7.2000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Large","Wayne Region","         3","11","Science","Male","<3","<3","*","*","N/A","N/A","N/A","<3","*","41","<=10%","<=10%","*","*","N/A","N/A","N/A","<=10%",">=90%","2067.6000000000000000","14.4000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Large","Wayne Region","         3","11","Social Studies","Black or African American","<3","<3","*","*","N/A","N/A","N/A","<3","*","65","<=5%","<=5%","*","*","N/A","N/A","N/A","<=5%",">=95%","2071.2000000000000000","12.0000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Large","Wayne Region","         3","11","Social Studies","Hispanic of Any Race","*","*","*","*","N/A","N/A","N/A","*","*","<10","*","*","*","*","N/A","N/A","N/A","*","*","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Large","Wayne Region","         3","11","Social Studies","Asian","*","*","*","*","N/A","N/A","N/A","*","*","<10","*","*","*","*","N/A","N/A","N/A","*","*","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Large","Wayne Region","         3","11","Science","Asian","*","*","*","*","N/A","N/A","N/A","*","*","<10","*","*","*","*","N/A","N/A","N/A","*","*","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Large","Wayne Region","         3","11","Science","Black or African American","<3","<3","*","*","N/A","N/A","N/A","<3","*","70","<=5%","<=5%","*","*","N/A","N/A","N/A","<=5%",">=95%","2068.7000000000000000","13.8000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Large","Wayne Region","         3","11","Science","Hispanic of Any Race","*","*","*","*","N/A","N/A","N/A","*","*","<10","*","*","*","*","N/A","N/A","N/A","*","*","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Large","Wayne Region","         3","11","Social Studies","English Learners","*","*","*","*","N/A","N/A","N/A","*","*","<10","*","*","*","*","N/A","N/A","N/A","*","*","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","08456","Detroit Community Schools - High School","82","Wayne","PSA School","High School","City: Large","Wayne Region","         3","11","Social Studies","Students Without Disabilities","<3","<3","*","*","N/A","N/A","N/A","<3","*","65","<=5%","<=5%","*","*","N/A","N/A","N/A","<=5%",">=95%","2070.5000000000000000","11.1000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","08456","Detroit Community Schools - High School","82","Wayne","PSA School","High School","City: Large","Wayne Region","         3","11","Science","Students Without Disabilities","<3","<3","*","*","N/A","N/A","N/A","<3","*","69","<=5%","<=5%","*","*","N/A","N/A","N/A","<=5%",">=95%","2068.4000000000000000","13.0000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","08456","Detroit Community Schools - High School","82","Wayne","PSA School","High School","City: Large","Wayne Region","         3","11","Social Studies","Students With Disabilities","*","*","*","*","N/A","N/A","N/A","*","*","<10","*","*","*","*","N/A","N/A","N/A","*","*","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","08456","Detroit Community Schools - High School","82","Wayne","PSA School","High School","City: Large","Wayne Region","         3","11","Science","Students With Disabilities","*","*","*","*","N/A","N/A","N/A","*","*","<10","*","*","*","*","N/A","N/A","N/A","*","*","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","08456","Detroit Community Schools - High School","82","Wayne","PSA School","High School","City: Large","Wayne Region","         3","11","Social Studies","Economically Disadvantaged","<3","<3","*","*","N/A","N/A","N/A","<3","*","58","<=10%","<=10%","*","*","N/A","N/A","N/A","<=10%",">=90%","2071.8000000000000000","12.1000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","08456","Detroit Community Schools - High School","82","Wayne","PSA School","High School","City: Large","Wayne Region","         3","11","Social Studies","Not Economically Disadvantaged","*","*","*","*","N/A","N/A","N/A","*","*","<10","*","*","*","*","N/A","N/A","N/A","*","*","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","08456","Detroit Community Schools - High School","82","Wayne","PSA School","High School","City: Large","Wayne Region","         3","11","Science","Asian","*","*","*","*","N/A","N/A","N/A","*","*","<10","*","*","*","*","N/A","N/A","N/A","*","*","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","08456","Detroit Community Schools - High School","82","Wayne","PSA School","High School","City: Large","Wayne Region","         3","11","Science","Black or African American","<3","<3","*","*","N/A","N/A","N/A","<3","*","70","<=5%","<=5%","*","*","N/A","N/A","N/A","<=5%",">=95%","2068.7000000000000000","13.8000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","08456","Detroit Community Schools - High School","82","Wayne","PSA School","High School","City: Large","Wayne Region","         3","11","Science","Hispanic of Any Race","*","*","*","*","N/A","N/A","N/A","*","*","<10","*","*","*","*","N/A","N/A","N/A","*","*","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","08456","Detroit Community Schools - High School","82","Wayne","PSA School","High School","City: Large","Wayne Region","         3","11","Social Studies","Asian","*","*","*","*","N/A","N/A","N/A","*","*","<10","*","*","*","*","N/A","N/A","N/A","*","*","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","08456","Detroit Community Schools - High School","82","Wayne","PSA School","High School","City: Large","Wayne Region","         3","11","Social Studies","Black or African American","<3","<3","*","*","N/A","N/A","N/A","<3","*","65","<=5%","<=5%","*","*","N/A","N/A","N/A","<=5%",">=95%","2071.2000000000000000","12.0000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","08456","Detroit Community Schools - High School","82","Wayne","PSA School","High School","City: Large","Wayne Region","         3","11","Science","Economically Disadvantaged","<3","<3","*","*","N/A","N/A","N/A","<3","*","64","<=5%","<=5%","*","*","N/A","N/A","N/A","<=5%",">=95%","2067.3000000000000000","14.5000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","08456","Detroit Community Schools - High School","82","Wayne","PSA School","High School","City: Large","Wayne Region","         3","11","Science","Not Economically Disadvantaged","*","*","*","*","N/A","N/A","N/A","*","*","<10","*","*","*","*","N/A","N/A","N/A","*","*","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","08456","Detroit Community Schools - High School","82","Wayne","PSA School","High School","City: Large","Wayne Region","         3","11","Science","Male","<3","<3","*","*","N/A","N/A","N/A","<3","*","41","<=10%","<=10%","*","*","N/A","N/A","N/A","<=10%",">=90%","2067.6000000000000000","14.4000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","08456","Detroit Community Schools - High School","82","Wayne","PSA School","High School","City: Large","Wayne Region","         3","11","Science","Female","<3","<3","*","*","N/A","N/A","N/A","<3","*","32","<=10%","<=10%","*","*","N/A","N/A","N/A","<=10%",">=90%","2068.4000000000000000","13.7000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","08456","Detroit Community Schools - High School","82","Wayne","PSA School","High School","City: Large","Wayne Region","         3","11","Social Studies","Male","<3","<3","*","*","N/A","N/A","N/A","<3","*","39","<=10%","<=10%","*","*","N/A","N/A","N/A","<=10%",">=90%","2072.8000000000000000","14.0000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","82925","Detroit Community Schools","08456","Detroit Community Schools - High School","82","Wayne","PSA School","High School","City: Large","Wayne Region","         3","11","Social Studies","Female","<3","<3","*","*","N/A","N/A","N/A","<3","*","28","<=20%","<=20%","*","*","N/A","N/A","N/A","<=20%",">=80%","2068.6000000000000000","7.2000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
